timestamps population node_ids
2077.930000022246 v1 8
2066.4000000219944 v1 8
2059.78000002185 v1 8
2051.4600000216683 v1 8
2091.5500000225434 v1 6
2083.270000022362 v1 6
2075.690000022197 v1 6
2065.7100000219793 v1 6
2056.1900000217715 v1 6
2081.590000022326 v1 2
2093.0100000225752 v1 5
2063.350000021928 v1 5
2095.610000022632 v1 4
2083.520000022368 v1 4
2072.3200000221236 v1 4
2060.1300000218575 v1 4
2099.7900000227232 v1 3
2092.990000022575 v1 3
2087.5800000224567 v1 3
2081.9700000223343 v1 3
2077.230000022231 v1 3
2070.33000002208 v1 3
2061.060000021878 v1 3
2053.5200000217133 v1 3
2081.5600000223253 v1 5
2254.8700000261083 v1 4
2112.01000002299 v1 12
2128.5300000233506 v1 12
2247.800000025954 v1 8
2241.120000025808 v1 8
2234.7700000256696 v1 8
2224.520000025446 v1 8
2216.0400000252607 v1 8
2209.090000025109 v1 8
2201.81000002495 v1 8
2244.9000000258907 v1 6
2237.2800000257243 v1 6
2228.600000025535 v1 6
2218.890000025323 v1 6
2210.2500000251343 v1 6
2200.3600000249185 v1 6
2236.710000025712 v1 5
2213.8200000252123 v1 5
2243.0700000258507 v1 4
2233.170000025634 v1 4
2218.150000025307 v1 4
2206.7400000250577 v1 4
2249.9800000260016 v1 3
2243.910000025869 v1 3
2238.7000000257553 v1 3
2232.0100000256093 v1 3
2224.080000025436 v1 3
2216.46000002527 v1 3
2208.8000000251027 v1 3
2202.3400000249617 v1 3
2216.240000025265 v1 9
2242.990000025849 v1 9
2208.7400000251014 v1 10
2218.900000025323 v1 10
2287.8100000268273 v1 3
2282.990000026722 v1 3
2276.3100000265763 v1 3
2263.880000026305 v1 3
2257.010000026155 v1 3
2290.500000026886 v1 2
2265.0100000263296 v1 2
2253.760000026084 v1 2
2265.0600000263307 v1 1
2287.3600000268175 v1 0
2265.070000026331 v1 0
2254.310000026096 v1 0
2242.4600000258374 v1 14
2239.190000025766 v1 2
2236.6800000257113 v1 14
2215.4900000252487 v1 14
2208.180000025089 v1 14
2242.680000025842 v1 13
2246.8500000259332 v1 12
2239.9900000257835 v1 12
2233.7600000256475 v1 12
2222.1300000253937 v1 12
2215.330000025245 v1 12
2208.3900000250937 v1 12
2240.3100000257905 v1 11
2212.670000025187 v1 11
2240.5400000257955 v1 10
2232.05000002561 v1 10
2225.440000025466 v1 14
2211.470000025161 v1 2
2239.930000025782 v1 1
2240.330000025791 v1 0
2161.300000024066 v1 6
2151.9300000238613 v1 6
2184.5200000245727 v1 5
2163.9900000241246 v1 5
2191.220000024719 v1 4
2180.420000024483 v1 4
2165.060000024148 v1 4
2153.7700000239015 v1 4
2188.98000002467 v1 3
2183.9700000245607 v1 3
2179.1100000244546 v1 3
2171.660000024292 v1 3
2165.5900000241595 v1 3
2169.8100000242516 v1 6
2160.3300000240447 v1 3
2183.850000024558 v1 2
2166.07000002417 v1 2
2191.6000000247273 v1 0
2181.5900000245088 v1 0
2161.130000024062 v1 0
2139.730000023595 v1 14
2131.670000023419 v1 14
2123.2500000232353 v1 14
2114.2800000230395 v1 14
2108.7900000229197 v1 14
2143.070000023668 v1 13
2146.0800000237336 v1 12
2138.030000023558 v1 12
2154.4000000239153 v1 3
2122.010000023208 v1 12
2180.650000024488 v1 6
2184.85000002458 v1 7
2230.4500000255753 v1 0
2210.7500000251453 v1 0
2189.8800000246897 v1 14
2181.8000000245133 v1 14
2169.340000024242 v1 14
2161.400000024068 v1 14
2153.920000023905 v1 14
2199.9100000249086 v1 12
2188.7600000246653 v1 12
2182.370000024526 v1 12
2177.220000024414 v1 12
2168.81000002423 v1 12
2161.710000024075 v1 12
2188.710000024664 v1 6
2154.380000023915 v1 12
2161.1900000240635 v1 11
2191.9400000247347 v1 10
2183.1300000245424 v1 10
2171.2300000242826 v1 10
2162.5300000240927 v1 10
2187.6300000246406 v1 9
2166.6100000241818 v1 9
2190.680000024707 v1 8
2184.5100000245725 v1 8
2178.4100000244393 v1 8
2168.9800000242335 v1 8
2161.5200000240707 v1 8
2154.670000023921 v1 8
2181.840000024514 v1 11
2489.2200000312237 v1 14
1508.65000000982 v1 6
1522.660000010126 v1 5
822.1399999994248 v1 12
814.1699999994321 v1 12
807.5099999994382 v1 12
801.2299999994439 v1 12
844.1199999994049 v1 11
830.759999999417 v1 11
807.9299999994378 v1 11
841.5299999994072 v1 10
831.2999999994165 v1 10
